"REF_DATE","GEO","DGUID","Type of unit","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2016-02","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","13.308","","","","3"
"2016-03","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","10.551","","","","3"
"2016-03","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.572","","","","3"
"2016-03","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","7.979","","","","3"
"2016-04","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","12.662","","","","3"
"2016-04","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.497","","","","3"
"2016-04","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","10.165","","","","3"
"2016-05","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","22.760","","","","3"
"2016-05","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.548","","","","3"
"2016-05","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","20.212","","","","3"
"2016-06","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","16.637","","","","3"
"2016-06","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.711","","","","3"
"2016-06","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","13.926","","","","3"
"2016-07","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","15.367","","","","3"
"2016-07","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.398","","","","3"
"2016-07","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","12.969","","","","3"
"2016-08","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","18.143","","","","3"
"2016-08","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","1.938","","","","3"
"2016-08","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","16.205","","","","3"
"2016-09","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","34.779","","","","3"
"2016-09","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.613","","","","3"
"2016-09","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","32.166","","","","3"
"2016-10","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","15.107","","","","3"
"2016-10","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.781","","","","3"
"2016-10","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","12.326","","","","3"
"2016-11","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","16.526","","","","3"
"2016-11","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.382","","","","3"
"2016-11","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","14.144","","","","3"
"2016-12","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","22.758","","","","3"
"2016-12","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.656","","","","3"
"2016-12","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","20.102","","","","3"
"2017-01","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","12.097","","","","3"
"2017-01","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.307","","","","3"
"2017-01","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","9.790","","","","3"
"2017-02","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","22.048","","","","3"
"2017-02","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.947","","","","3"
"2017-02","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","19.101","","","","3"
"2017-03","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","27.133","","","","3"
"2017-03","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.669","","","","3"
"2017-03","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","24.464","","","","3"
"2017-04","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","20.150","","","","3"
"2017-04","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.847","","","","3"
"2017-04","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","17.303","","","","3"
"2017-05","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","21.040","","","","3"
"2017-05","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.719","","","","3"
"2017-05","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","18.321","","","","3"
"2017-06","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","15.944","","","","3"
"2017-06","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.656","","","","3"
"2017-06","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","13.288","","","","3"
"2017-07","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","21.408","","","","3"
"2017-07","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.800","","","","3"
"2017-07","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","18.608","","","","3"
"2017-08","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","14.697","","","","3"
"2017-08","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.656","","","","3"
"2017-08","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","12.041","","","","3"
"2017-09","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","35.325","","","","3"
"2017-09","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.979","","","","3"
"2017-09","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","32.346","","","","3"
"2017-10","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","40.819","","","","3"
"2017-10","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.739","","","","3"
"2017-10","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","38.080","","","","3"
"2017-11","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","25.530","","","","3"
"2017-11","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.627","","","","3"
"2017-11","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","22.903","","","","3"
"2017-12","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","40.488","","","","3"
"2017-12","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.918","","","","3"
"2017-12","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","37.570","","","","3"
"2018-01","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","12.185","","","","3"
"2018-01","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.471","","","","3"
"2018-01","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","9.714","","","","3"
"2018-02","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","27.199","","","","3"
"2018-02","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.708","","","","3"
"2018-02","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","24.491","","","","3"
"2018-03","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","20.486","","","","3"
"2018-03","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.598","","","","3"
"2018-03","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","17.888","","","","3"
"2018-04","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","32.828","","","","3"
"2018-04","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.469","","","","3"
"2018-04","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","30.359","","","","3"
"2018-05","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","20.519","","","","3"
"2018-05","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.869","","","","3"
"2018-05","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","17.650","","","","3"
"2018-06","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","32.504","","","","3"
"2018-06","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.867","","","","3"
"2018-06","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","29.637","","","","3"
"2018-07","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","17.900","","","","3"
"2018-07","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.502","","","","3"
"2018-07","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","15.398","","","","3"
"2018-08","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","12.040","","","","3"
"2018-08","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","1.831","","","","3"
"2018-08","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","10.209","","","","3"
"2018-09","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","27.062","","","","3"
"2018-09","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.692","","","","3"
"2018-09","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","24.370","","","","3"
"2018-10","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","33.166","","","","3"
"2018-10","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.291","","","","3"
"2018-10","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","30.875","","","","3"
"2018-11","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","28.744","","","","3"
"2018-11","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.609","","","","3"
"2018-11","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","26.135","","","","3"
"2018-12","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","35.040","","","","3"
"2018-12","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.338","","","","3"
"2018-12","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","32.702","","","","3"
"2019-01","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","19.342","","","","3"
"2019-01","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.109","","","","3"
"2019-01","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","17.233","","","","3"
"2019-02","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","14.945","","","","3"
"2019-02","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.145","","","","3"
"2019-02","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","12.800","","","","3"
"2019-03","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","31.503","","","","3"
"2019-03","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.406","","","","3"
"2019-03","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","29.097","","","","3"
"2019-04","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","29.190","","","","3"
"2019-04","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.225","","","","3"
"2019-04","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","26.965","","","","3"
"2019-05","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","25.638","","","","3"
"2019-05","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.483","","","","3"
"2019-05","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","23.155","","","","3"
"2019-06","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","40.304","","","","3"
"2019-06","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.429","","","","3"
"2019-06","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","37.875","","","","3"
"2019-07","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","24.723","","","","3"
"2019-07","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.480","","","","3"
"2019-07","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","22.243","","","","3"
"2019-08","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","25.562","","","","3"
"2019-08","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.606","","","","3"
"2019-08","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","22.956","","","","3"
"2019-09","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","18.648","","","","3"
"2019-09","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.089","","","","3"
"2019-09","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","16.559","","","","3"
"2019-10","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","31.301","","","","3"
"2019-10","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.332","","","","3"
"2019-10","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","28.969","","","","3"
"2019-11","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","20.723","","","","3"
"2019-11","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.519","","","","3"
"2019-11","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","18.204","","","","3"
"2019-12","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","18.992","","","","3"
"2019-12","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.404","","","","3"
"2019-12","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","16.588","","","","3"
"2020-01","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","28.101","","","","3"
"2020-01","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.816","","","","3"
"2020-01","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","25.285","","","","3"
"2020-02","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","19.369","","","","3"
"2020-02","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.625","","","","3"
"2020-02","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","16.744","","","","3"
"2020-03","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","17.894","","","","3"
"2020-03","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.102","","","","3"
"2020-03","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","15.792","","","","3"
"2020-04","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","0.000","","","","3"
"2020-04","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","0.000","","","","3"
"2020-04","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","0.000","","","","3"
"2020-05","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","33.195","","","","3"
"2020-05","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","3.554","","","","3"
"2020-05","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","29.641","","","","3"
"2020-06","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","39.487","","","","3"
"2020-06","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.394","","","","3"
"2020-06","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","37.093","","","","3"
"2020-07","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","35.714","","","","3"
"2020-07","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.635","","","","3"
"2020-07","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","33.079","","","","3"
"2020-08","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","27.110","","","","3"
"2020-08","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.619","","","","3"
"2020-08","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","24.491","","","","3"
"2020-09","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","32.946","","","","3"
"2020-09","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","3.085","","","","3"
"2020-09","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","29.861","","","","3"
"2020-10","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","24.597","","","","3"
"2020-10","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","3.202","","","","3"
"2020-10","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","21.395","","","","3"
"2020-11","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","36.382","","","","3"
"2020-11","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.817","","","","3"
"2020-11","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","33.565","","","","3"
"2020-12","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","34.212","","","","3"
"2020-12","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.656","","","","3"
"2020-12","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","31.556","","","","3"
"2021-01","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","35.337","","","","3"
"2021-01","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","6.438","","","","3"
"2021-01","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","28.899","","","","3"
"2021-02","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","39.209","","","","3"
"2021-02","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","3.007","","","","3"
"2021-02","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","36.202","","","","3"
"2021-03","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","30.663","","","","3"
"2021-03","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","4.119","","","","3"
"2021-03","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","26.544","","","","3"
"2021-04","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","39.340","","","","3"
"2021-04","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","3.475","","","","3"
"2021-04","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","35.865","","","","3"
"2021-05","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","28.304","","","","3"
"2021-05","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.896","","","","3"
"2021-05","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","25.408","","","","3"
"2021-06","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","38.575","","","","3"
"2021-06","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.467","","","","3"
"2021-06","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","36.108","","","","3"
"2021-07","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","30.511","","","","3"
"2021-07","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.728","","","","3"
"2021-07","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","27.783","","","","3"
"2021-08","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","27.252","","","","3"
"2021-08","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.439","","","","3"
"2021-08","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","24.813","","","","3"
"2021-09","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","34.124","","","","3"
"2021-09","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.565","","","","3"
"2021-09","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","31.559","","","","3"
"2021-10","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","27.951","","","","3"
"2021-10","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.467","","","","3"
"2021-10","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","25.484","","","","3"
"2021-11","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","36.392","","","","3"
"2021-11","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.507","","","","3"
"2021-11","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","33.885","","","","3"
"2021-12","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","23.257","","","","3"
"2021-12","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.004","","","","3"
"2021-12","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","21.253","","","","3"
"2022-01","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","25.944","","","","3"
"2022-01","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.228","","","","3"
"2022-01","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","23.716","","","","3"
"2022-02","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","16.016","","","","3"
"2022-02","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.277","","","","3"
"2022-02","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","13.739","","","","3"
"2022-03","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","23.339","","","","3"
"2022-03","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.330","","","","3"
"2022-03","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","21.009","","","","3"
"2022-04","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","34.302","","","","3"
"2022-04","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.279","","","","3"
"2022-04","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","32.023","","","","3"
"2022-05","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","34.675","","","","3"
"2022-05","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.068","","","","3"
"2022-05","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","32.607","","","","3"
"2022-06","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","35.941","","","","3"
"2022-06","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","2.205","","","","3"
"2022-06","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","33.736","","","","3"
"2022-07","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","24.825","","","","3"
"2022-07","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","1.699","","","","3"
"2022-07","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","23.126","","","","3"
"2022-08","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","17.159","","","","3"
"2022-08","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","1.793","","","","3"
"2022-08","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","15.366","","","","3"
"2022-09","Montréal, Quebec","2011S0503462","Total units","Units","300","thousands","3","v52299974","8.1","24.814","","","","3"
"2022-09","Montréal, Quebec","2011S0503462","Single-detached units","Units","300","thousands","3","v52299975","8.2","1.473","","","","3"
"2022-09","Montréal, Quebec","2011S0503462","Multiples","Units","300","thousands","3","v52299976","8.3","23.341","","","","3"
